caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests,address,race,gender,bdate,city,age,gr9_gpa,gr10_gpa,reconstructed_prior_arrests,reconstructed_re_arrest
55138,14449,2013-08-04,2013-10-09,0,0,3,"7047 S DAN RYAN 71ST ST ER, CHICAGO",BLACK,M,1989-08-21,chicago,23.0,,,3,0
37717,14450,2013-09-24,2014-02-21,1,0,3,"1761 E 106TH ST, CHICAGO",WHITE,M,1989-03-23,chicago,24.0,,,3,0
897,14451,2012-04-14,2013-09-03,0,0,1,"11487 S I57 EXPY OB, CHICAGO",BLACK,M,1992-10-11,chicago,19.0,,,1,0
24227,14454,2012-03-17,2012-12-18,1,0,2,"3521 N KEATING AVE, CHICAGO",BLACK,M,1982-09-13,chicago,29.0,,,2,0
83334,14455,2012-04-21,2013-01-27,0,1,6,"441 W ST JAMES PL, Chicago",BLACK,M,1978-10-18,chicago,33.0,,,6,1
63564,14455,2012-08-05,2013-12-09,1,1,7,"5644 S TALMAN AVE, CHICAGO",BLACK,M,1978-10-18,chicago,33.0,,,7,1
95944,14455,2012-12-07,2013-09-11,1,1,8,"4665 N KIONA AVE, CHICAGO",BLACK,M,1978-10-18,chicago,34.0,,,8,1
38144,14455,2013-01-13,2013-04-13,1,0,9,"585 E 27TH ST, CHICAGO",BLACK,M,1978-10-18,chicago,34.0,,,9,0
28215,14456,2012-07-22,2012-08-30,0,0,1,"218 E 40TH ST, CHICAGO",WHITE,M,1995-01-18,chicago,17.0,,,1,0
45615,14457,2013-02-09,2013-03-23,1,0,3,"68 E BANKS ST, CHICAGO",BLACK,F,1975-08-08,chicago,37.0,,,3,0
42362,14457,2013-08-06,2014-05-17,1,0,4,"0 N PATTON DR, CHICAGO",BLACK,F,1975-08-08,chicago,37.0,,,4,0
79629,14458,2012-05-15,2012-12-10,1,1,8,"48 E WACKER DR, CHICAGO",BLACK,M,1967-11-11,chicago,44.0,,,8,1
20,14458,2012-08-24,2012-12-09,1,0,9,"1586 N BURLING ST, CHICAGO",BLACK,M,1967-11-11,chicago,44.0,,,9,0
73141,14459,2012-06-30,2013-05-28,1,1,6,"2343 E 75TH PL, CHICAGO",BLACK,M,1972-12-27,chicago,39.0,,,6,1
21948,14459,2012-12-27,2013-03-17,1,0,7,"693 N SPRINGFIELD AVE, CHICAGO",BLACK,M,1972-12-27,chicago,40.0,,,7,0
95863,14460,2013-05-03,2014-01-08,0,1,3,"222 E 101ST ST, CHICAGO",BLACK,M,1990-10-30,chicago,22.0,,,3,1
50656,14460,2013-07-12,2014-06-26,0,0,4,"9471 S MICHIGAN AVE, CHICAGO",BLACK,M,1990-10-30,chicago,22.0,,,4,0
983,14462,2012-05-24,2013-01-23,0,0,2,"360 W 89TH ST, Chicago",BLACK,M,1982-11-20,chicago,29.0,,,2,0
74861,14463,2012-05-11,2012-08-19,0,0,2,"5791 S RUTHERFORD AVE, CHICAGO",BLACK,M,1992-11-07,chicago,19.0,,,2,0
31146,14463,2013-08-18,2013-08-23,1,0,3,"435 S GOLE DR, CHICAGO",BLACK,M,1992-11-07,chicago,20.0,,,3,0
41768,14464,2013-02-07,2013-10-31,0,0,3,"6178 N NEWARK AVE, CHICAGO",ASIAN,F,1987-08-06,chicago,25.0,,,3,0
1944,14465,2012-09-27,2012-10-01,1,0,3,"1807 W 43RD ST, CHICAGO",BLACK,F,1986-03-26,chicago,26.0,,,3,0
75241,14465,2013-02-27,2013-09-16,0,0,4,"9663 S WINCHESTER AVE, CHICAGO",BLACK,F,1986-03-26,chicago,26.0,,,4,0
51898,14466,2012-02-05,2012-05-21,0,0,3,"12867 S STONY ISLAND AVE, CHICAGO",WHITE,M,1987-08-04,chicago,24.0,3.0,2.0,3,0
61795,14466,2012-07-30,2013-12-15,1,1,4,"1864 W MONTEREY AVE, Chicago",WHITE,M,1987-08-04,chicago,24.0,3.0,2.0,4,1
95967,14466,2012-10-25,2013-05-06,0,1,5,"2420 N SURREY CT, CHICAGO",WHITE,M,1987-08-04,chicago,25.0,,,5,1
13902,14466,2012-12-25,2013-06-06,1,0,6,"684 E 38TH PL, CHICAGO",WHITE,M,1987-08-04,chicago,25.0,,,6,0
12318,14468,2013-03-29,2013-03-31,0,0,2,"2996 N N BRANCH CHICAGO RIVER, CHICAGO",BLACK,F,1992-09-25,chicago,20.0,,,2,0
49795,14468,2013-10-24,2014-09-03,1,0,3,"455 W NORMAL PKWY N, CHICAGO",BLACK,F,1992-09-25,chicago,21.0,,,3,0
66591,14469,2012-05-13,2012-06-21,0,0,3,"1481 N SANDBURG TER, CHICAGO",BLACK,M,1984-11-09,chicago,27.0,,,3,0
58101,14469,2013-01-09,2013-02-07,1,0,4,"431 N HART ST, CHICAGO",BLACK,M,1984-11-09,chicago,28.0,,,4,0
26369,14470,2013-07-05,2013-07-15,1,0,7,"5437 N BOWMANVILLE AVE, CHICAGO",BLACK,F,1979-01-01,chicago,34.0,,,7,0
21780,14470,2013-09-10,2014-07-11,1,0,8,"468 S WACKER LOWER DR, CHICAGO",BLACK,F,1979-01-01,chicago,34.0,,,8,0
30904,14471,2013-02-11,2013-03-24,0,0,5,"510 S EISENHOWER CANAL XR, CHICAGO",ASIAN,M,1977-08-10,chicago,35.0,,,5,0
24880,14471,2013-06-28,2014-03-13,1,0,6,"4873 N KENNEDY LAWRENCE AV XR, Chicago",ASIAN,M,1977-08-10,chicago,35.0,,,6,0
85102,14472,2013-03-22,2013-06-15,0,0,5,"2231 W MCLEAN AVE, CHICAGO",BLACK,M,1977-09-18,chicago,35.0,,,5,0
24298,14474,2012-01-18,2012-05-25,1,0,6,"402 N JESSIE CT, CHICAGO",BLACK,M,1973-07-17,chicago,38.0,,,6,0
85629,14474,2012-09-06,2013-06-09,1,1,7,"2723 W RIVERVIEW PKWY, CHICAGO",BLACK,M,1973-07-17,chicago,39.0,,,7,1
75989,14474,2012-09-16,2012-10-02,1,0,8,"799 W 74TH ST, CHICAGO",BLACK,M,1973-07-17,chicago,39.0,,,8,0
79139,14475,2013-02-07,2013-03-23,0,0,4,"7014 S CHICAGO SKYWAY ST LAWRENCE AV ER, CHICAGO",ASIAN,F,1980-08-05,chicago,32.0,,,4,0
78956,14475,2013-05-08,2014-12-25,1,1,5,"110 N MCCORMICK PL BUSWAY, CHICAGO",ASIAN,F,1980-08-05,chicago,32.0,,,5,1
70719,14475,2013-06-18,2013-07-04,1,0,6,"5205 W N BRANCH CHICAGO RIVER, CHICAGO",ASIAN,F,1980-08-05,chicago,32.0,,,6,0
73282,14475,2013-07-14,2014-01-21,1,1,7,"5826 W JARVIS AVE, CHICAGO",ASIAN,F,1980-08-05,chicago,32.0,,,7,1
96692,14475,2013-08-28,2014-04-24,1,1,8,"5370 N NASHVILLE AVE, CHICAGO",ASIAN,F,1980-08-05,chicago,33.0,,,8,1
91081,14475,2013-10-28,2014-03-24,1,0,9,"5134 W HOOD AVE, CHICAGO",ASIAN,F,1980-08-05,chicago,33.0,,,9,0
57437,14476,2012-04-24,2013-10-02,0,0,3,"2064 N BURLING ST, CHICAGO",BLACK,F,1981-10-21,chicago,30.0,,,3,0
85049,14477,2012-09-27,2012-12-01,0,1,6,"3121 E 96TH ST, CHICAGO",WHITE,F,1973-03-26,chicago,39.0,,,6,1
79486,14477,2012-11-28,2014-08-01,0,1,7,"1845 W CONGRESS PKWY, CHICAGO",WHITE,F,1973-03-26,chicago,39.0,,,7,1
5578,14477,2013-04-09,2014-03-21,1,0,8,"183 E CHICAGO AVE, CHICAGO",WHITE,F,1973-03-26,chicago,40.0,,,8,0
95668,14478,2012-02-05,2012-02-22,1,0,3,"244 E 135TH PL, CHICAGO",BLACK,M,1978-08-04,chicago,33.0,,,3,0
79275,14481,2012-01-21,2012-01-27,1,0,6,"2007 E 98TH ST, CHICAGO",BLACK,M,1965-07-20,chicago,46.0,,,6,0
70291,14481,2012-08-19,2012-09-27,0,1,7,"8738 S CHICAGO SKYWAY 87TH ST XR, CHICAGO",BLACK,M,1965-07-20,chicago,47.0,,,7,1
67972,14481,2012-09-23,2013-01-12,1,0,8,"7779 W KENNEDY HIGGINS RD XR, Chicago",BLACK,M,1965-07-20,chicago,47.0,,,8,0
76485,14482,2012-11-11,2013-08-12,0,1,3,"6537 W BLOOMINGDALE AVE, CHICAGO",BLACK,F,1988-05-09,chicago,24.0,3.5,3.667,3,1
21772,14482,2013-03-25,2013-03-29,0,0,4,"2970 W 108TH PL, CHICAGO",BLACK,F,1988-05-09,chicago,24.0,3.5,3.667,4,0
54797,14483,2013-09-05,2014-12-20,1,0,3,"2599 E 71ST ST, CHICAGO",BLACK,M,1972-03-03,chicago,41.0,,,3,0
55180,14484,2012-07-03,2012-09-09,0,0,2,"263 E 95TH ST, CHICAGO",BLACK,M,1979-12-30,chicago,32.0,,,2,0
54033,14485,2013-03-06,2013-06-29,1,0,6,"4881 W IOWA ST, CHICAGO",ASIAN,M,1985-09-02,chicago,27.0,,,6,0
69778,14488,2013-01-23,2013-10-21,0,0,2,"3193 N DAVLIN CT, CHICAGO",BLACK,M,1989-07-22,chicago,23.0,,,2,0
59720,14489,2012-02-07,2012-07-06,1,1,6,"5859 N MEDINA AVE, CHICAGO",WHITE,M,1976-08-05,chicago,35.0,,,6,1
67467,14489,2012-03-07,2012-06-30,1,1,7,"186 E LITTLE CALUMET RIVER, CHICAGO",WHITE,M,1976-08-05,chicago,35.0,,,7,1
76794,14489,2012-04-21,2012-08-29,1,0,8,"5185 W AINSLIE ST, CHICAGO",WHITE,M,1976-08-05,chicago,35.0,,,8,0
42154,14489,2013-05-12,2013-09-08,0,0,9,"6323 N SAUGANASH AVE, CHICAGO",WHITE,M,1976-08-05,chicago,36.0,,,9,0
31006,14490,2013-02-27,2013-10-25,1,1,7,"6807 S SOUTH CHICAGO AVE, CHICAGO",BLACK,M,1975-08-26,chicago,37.0,,,7,1
33281,14490,2013-09-10,2014-09-27,1,0,8,"358 E 85TH ST, CHICAGO",BLACK,M,1975-08-26,chicago,38.0,,,8,0
81027,14491,2012-02-27,2012-05-24,0,0,3,"1302 W 105TH PL, CHICAGO",BLACK,M,1981-08-26,chicago,30.0,,,3,0
39692,14492,2012-01-02,2012-09-24,0,0,3,"102 N CENTRAL PARK DR, CHICAGO",BLACK,F,1986-07-01,chicago,25.0,,,3,0
26124,14493,2012-07-11,2012-08-03,1,0,2,"6515 N ALGONQUIN AVE, CHICAGO",WHITE,F,1996-01-07,chicago,16.0,,,2,0
67226,14493,2013-05-23,2013-07-29,0,0,3,"9791 S VAN VLISSINGEN RD, CHICAGO",WHITE,F,1996-01-07,chicago,17.0,,,3,0
69455,14494,2012-02-26,2013-11-24,1,0,3,"259 E STEVENSON KING DR ER, CHICAGO",BLACK,M,1980-08-24,chicago,31.0,,,3,0
9520,14496,2012-11-11,2014-06-28,0,0,0,"3295 W ARTHINGTON ST, CHICAGO",WHITE,M,1981-05-10,chicago,31.0,,,0,0
38810,14497,2012-03-11,2012-12-04,0,0,4,"3110 W EISENHOWER SACRAMENTO AV ER, CHICAGO",BLACK,M,1980-09-07,chicago,31.0,,,4,0
42008,14497,2013-03-23,2013-07-12,1,0,5,"206 W 125TH ST, CHICAGO",BLACK,M,1980-09-07,chicago,32.0,,,5,0
54572,14498,2012-02-28,2012-06-06,0,1,4,"2818 W LE MOYNE DR, CHICAGO",WHITE,M,1972-08-26,chicago,39.0,,,4,1
60215,14498,2012-04-27,2012-05-05,0,0,5,"6333 W HYACINTH ST, Chicago",WHITE,M,1972-08-26,chicago,39.0,,,5,0
43081,14498,2013-05-20,2014-11-19,1,1,6,"8959 S SEELEY AVE, CHICAGO",WHITE,M,1972-08-26,chicago,40.0,,,6,1
34414,14498,2013-06-12,2013-07-11,1,0,7,"2974 S PAULINA ST, CHICAGO",WHITE,M,1972-08-26,chicago,40.0,,,7,0
43497,14499,2012-08-11,2012-12-11,0,0,3,"191 S CHICAGO SKYWAY STATE ST ER, CHICAGO",WHITE,F,1989-02-07,chicago,23.0,,,3,0
45715,14501,2012-10-24,2014-03-15,1,1,2,"5085 N KENNEDY CENTRAL AV ER, Chicago",WHITE,M,1987-04-22,chicago,25.0,,,2,1
87013,14501,2013-07-11,2013-08-13,0,0,3,"3189 W REDFIELD DR, CHICAGO",WHITE,M,1987-04-22,chicago,26.0,,,3,0
64654,14501,2013-09-16,2014-01-04,1,0,4,"4661 W 63RD ST, CHICAGO",WHITE,M,1987-04-22,chicago,26.0,,,4,0
54724,14502,2013-07-11,2013-12-07,1,0,1,"0 N PATTON DR, CHICAGO",BLACK,M,1978-01-07,chicago,35.0,,,1,0
97844,14503,2013-01-08,2013-05-30,0,0,4,"8796 S PHILLIPS AVE, CHICAGO",BLACK,F,1975-07-07,chicago,37.0,,,4,0
43458,14503,2013-07-21,2013-10-22,1,1,5,"2418 S STEVENSON FRANKLIN ST XR, CHICAGO",BLACK,F,1975-07-07,chicago,38.0,,,5,1
51370,14503,2013-10-01,2014-01-10,1,0,6,"854 W EISENHOWER EXPY ER, CHICAGO",BLACK,F,1975-07-07,chicago,38.0,,,6,0
79694,14504,2012-09-24,2012-10-02,1,0,2,"2510 W CHARLESTON ST, CHICAGO",ASIAN,M,1988-03-22,chicago,24.0,,,2,0
65265,14505,2012-05-06,2012-12-05,0,0,4,"3044 S LSD FORT DEARBORN ER, CHICAGO",WHITE,M,1977-11-02,chicago,34.0,,,4,0
82333,14505,2013-09-26,2013-09-29,0,0,5,"7689 S SOUTH CHICAGO AVE, CHICAGO",WHITE,M,1977-11-02,chicago,35.0,,,5,0
25297,14506,2012-09-28,2014-11-17,1,1,3,"1351 S INDEPENDENCE SQ, Chicago",BLACK,M,1993-03-27,chicago,19.0,,,3,1
78425,14506,2012-12-23,2013-02-25,0,0,4,"2394 E 101ST ST, CHICAGO",BLACK,M,1993-03-27,chicago,19.0,,,4,0
95356,14507,2012-01-02,2012-03-21,1,0,8,"532 W 124TH ST, CHICAGO",WHITE,M,1961-07-01,chicago,50.0,,,8,0
19891,14507,2012-06-22,2012-09-01,1,0,9,"1226 E 127TH ST, CHICAGO",WHITE,M,1961-07-01,chicago,50.0,,,9,0
74765,14508,2012-11-11,2013-04-05,0,1,3,"6137 N EDENS EXPY IB, CHICAGO",BLACK,M,1985-05-10,chicago,27.0,,,3,1
68298,14508,2013-02-28,2013-11-23,1,1,4,"4792 N WINCHESTER AVE, CHICAGO",BLACK,M,1985-05-10,chicago,27.0,,,4,1
52455,14508,2013-07-08,2014-09-08,1,0,5,"4798 N LSD LAWRENCE AV ER, CHICAGO",BLACK,M,1985-05-10,chicago,28.0,,,5,0
55804,14509,2012-03-26,2012-06-30,0,0,3,"2726 S CROWELL ST, Chicago",BLACK,M,1975-09-22,chicago,36.0,,,3,0
63205,14509,2012-09-16,2012-10-24,0,0,4,"633 N MCCLURG CT, CHICAGO",BLACK,M,1975-09-22,chicago,36.0,,,4,0
75449,14512,2013-08-03,2014-07-23,0,0,4,"849 N KENNEDY AUGUSTA BL XR, CHICAGO",BLACK,F,1986-01-30,chicago,27.0,,,4,0
23550,14513,2013-04-04,2014-03-05,0,0,1,"137 W WASHINGTON ST, CHICAGO",WHITE,M,1992-10-01,chicago,20.0,,,1,0
39414,14514,2012-08-01,2012-08-26,1,0,3,"201 E RANDOLPH LOWER ST, Chicago",BLACK,M,1979-01-28,chicago,33.0,,,3,0
47777,14514,2013-06-13,2013-11-04,1,0,4,"1810 N HARLEM AVE, CHICAGO",BLACK,M,1979-01-28,chicago,34.0,,,4,0
13496,14515,2012-06-26,2013-11-03,0,0,1,"491 E MCFETRIDGE DR S, CHICAGO",BLACK,F,1991-12-23,chicago,20.0,,,1,0
75968,14516,2013-08-18,2013-08-29,1,0,2,"2146 N EDWARD CT, CHICAGO",ASIAN,M,1983-02-14,chicago,30.0,,,2,0
76476,14516,2013-09-11,2015-04-30,0,0,3,"6164 N KEELER AVE, Chicago",ASIAN,M,1983-02-14,chicago,30.0,,,3,0
83169,14517,2013-02-14,2014-03-13,0,0,3,"1184 E 89TH ST, CHICAGO",BLACK,F,1988-08-12,chicago,24.0,2.714,2.375,3,0
89754,14518,2012-10-07,2012-12-25,0,1,5,"11474 S BISHOP FORD 115TH ST ER, CHICAGO",BLACK,M,1975-04-05,chicago,37.0,,,5,1
23336,14518,2012-12-07,2013-05-01,0,0,6,"7665 W CANFIELD AV JFK ER, CHICAGO",BLACK,M,1975-04-05,chicago,37.0,,,6,0
84049,14519,2013-07-30,2014-02-28,0,1,5,"333 E I57 EXPY XR, CHICAGO",BLACK,M,1981-01-26,chicago,32.0,,,5,1
90798,14519,2013-09-01,2014-01-23,0,0,6,"5576 W ARTHUR AVE, CHICAGO",BLACK,M,1981-01-26,chicago,32.0,,,6,0
95269,14522,2013-01-27,2014-09-28,1,0,3,"6331 W HOLBROOK ST, CHICAGO",BLACK,M,1973-07-26,chicago,39.0,,,3,0
56733,14523,2012-11-18,2013-06-19,0,0,2,"5843 S MILLARD AVE, CHICAGO",BLACK,M,1989-05-17,chicago,23.0,,,2,0
48955,14523,2013-10-15,2014-04-02,0,0,3,"314 E 119TH ST, CHICAGO",BLACK,M,1989-05-17,chicago,24.0,,,3,0
6226,14524,2013-03-05,2014-02-14,1,1,5,"926 W 48TH ST, CHICAGO",BLACK,M,1979-09-01,chicago,33.0,,,5,1
56200,14524,2013-08-17,2013-09-12,0,0,6,"5205 N SANFORD AVE, CHICAGO",BLACK,M,1979-09-01,chicago,33.0,,,6,0
61211,14525,2013-09-15,2013-12-21,1,0,4,"10955 S ESMOND ST, CHICAGO",BLACK,F,1980-03-13,chicago,33.0,,,4,0
7110,14526,2013-05-27,2013-08-05,0,0,2,"464 W STEVENSON OB DAN RYAN ER IB, CHICAGO",BLACK,F,1991-11-23,chicago,21.0,,,2,0
817,14526,2013-09-17,2014-08-12,0,0,3,"8282 S ELIZABETH ST, Chicago",BLACK,F,1991-11-23,chicago,21.0,,,3,0
19061,14527,2012-01-20,2012-02-04,0,0,3,"2682 W 36TH ST, CHICAGO",WHITE,M,1990-07-19,chicago,21.0,,,3,0
32168,14527,2013-04-06,2013-09-10,1,0,4,"10559 S CHICAGO SKYWAY INDIANAPOLIS AV XR, CHICAGO",WHITE,M,1990-07-19,chicago,22.0,,,4,0
73798,14529,2013-04-25,2015-05-12,1,0,2,"6833 N IONIA AVE, CHICAGO",BLACK,F,1976-10-22,chicago,36.0,,,2,0
47664,14530,2012-05-06,2013-09-06,0,0,3,"5198 N CHESTER AVE, Chicago",BLACK,M,1994-11-02,chicago,17.0,,,3,0
43418,14531,2013-02-22,2013-10-20,0,0,2,"1882 W 36TH PL, CHICAGO",WHITE,F,1990-08-21,chicago,22.0,,,2,0
3560,14533,2012-01-20,2012-05-19,0,0,0,"279 W WEBSTER DR, CHICAGO",BLACK,F,1989-07-19,chicago,22.0,,,0,0
85734,14535,2013-06-08,2014-02-22,1,0,2,"4357 S DR MARTIN LUTHER KING JR DR W, CHICAGO",BLACK,M,1989-12-05,chicago,23.0,,,2,0
94075,14536,2012-05-29,2013-01-08,1,1,4,"4520 N MALDEN ST, Chicago",BLACK,F,1974-11-25,chicago,37.0,,,4,1
43220,14536,2012-10-02,2013-02-04,1,0,5,"3896 N PARIS AVE, CHICAGO",BLACK,F,1974-11-25,chicago,37.0,,,5,0
22278,14538,2013-05-25,2013-10-17,0,0,3,"1271 W 87TH ST, CHICAGO",WHITE,F,1986-11-21,chicago,26.0,,,3,0
13422,14539,2012-12-24,2013-07-16,1,0,3,"9649 S WALTON DR, CHICAGO",WHITE,M,1986-06-22,chicago,26.0,,,3,0
96258,14541,2012-09-11,2012-10-05,0,0,0,"12984 S MACKINAW AVE, CHICAGO",WHITE,M,1996-03-09,chicago,16.0,,,0,0
57501,14543,2012-09-11,2013-03-11,1,1,5,"1946 S JOURDAN CT, CHICAGO",BLACK,M,1981-03-10,chicago,31.0,,,5,1
48894,14543,2012-10-12,2012-12-13,0,0,6,"511 E 93RD ST, CHICAGO",BLACK,M,1981-03-10,chicago,31.0,,,6,0
14059,14544,2012-06-07,2012-11-30,1,0,1,"2472 S MARSHFIELD AVE, CHICAGO",BLACK,M,1978-12-04,chicago,33.0,,,1,0
90886,14544,2013-10-02,2014-11-01,1,0,2,"5063 N KIMBERLY AVE, CHICAGO",BLACK,M,1978-12-04,chicago,34.0,,,2,0
84925,14546,2012-01-16,2012-01-31,1,0,4,"10411 S LONGWOOD DR, CHICAGO",WHITE,M,1975-07-15,chicago,36.0,,,4,0
77785,14546,2012-09-13,2012-11-10,1,0,5,"1386 S INDEPENDENCE SQ, CHICAGO",WHITE,M,1975-07-15,chicago,37.0,,,5,0
88105,14546,2013-06-06,2014-06-02,1,1,6,"2705 W KINZIE ST, CHICAGO",WHITE,M,1975-07-15,chicago,37.0,,,6,1
75945,14546,2013-06-18,2015-03-25,1,0,7,"217 E 13TH ST, Chicago",WHITE,M,1975-07-15,chicago,37.0,,,7,0
13847,14547,2013-01-09,2013-06-17,1,0,7,"53 E WASHINGTON ST, CHICAGO",WHITE,M,1973-07-08,chicago,39.0,,,7,0
62057,14547,2013-09-20,2013-10-05,1,0,8,"723 E 36TH ST, CHICAGO",WHITE,M,1973-07-08,chicago,40.0,,,8,0
38437,14549,2012-07-17,2012-11-24,0,1,3,"5581 S NEENAH AVE, CHICAGO",BLACK,M,1980-01-13,chicago,32.0,,,3,1
41712,14549,2012-11-07,2013-05-14,0,1,4,"10763 S AVENUE B, CHICAGO",BLACK,M,1980-01-13,chicago,32.0,,,4,1
26286,14549,2012-12-15,2013-03-30,0,1,5,"2700 E 128TH ST, CHICAGO",BLACK,M,1980-01-13,chicago,32.0,,,5,1
56392,14549,2012-12-21,2013-06-03,0,0,6,"3216 N OSAGE AVE, CHICAGO",BLACK,M,1980-01-13,chicago,32.0,,,6,0
99159,14550,2013-03-27,2013-05-02,0,0,6,"1105 N ORLEANS ST, CHICAGO",BLACK,F,1974-09-23,chicago,38.0,,,6,0
14804,14551,2012-09-06,2014-01-24,0,0,1,"4906 S WOODLAWN AVE, CHICAGO",WHITE,F,1989-03-05,chicago,23.0,,,1,0
1503,14552,2012-09-20,2012-09-21,1,0,2,"5575 S PAYNE DR, CHICAGO",WHITE,M,1987-03-19,chicago,25.0,,,2,0
27923,14552,2013-08-01,2014-10-29,0,0,3,"3594 E 106TH ST, CHICAGO",WHITE,M,1987-03-19,chicago,26.0,,,3,0
83618,14553,2012-03-02,2012-10-15,1,1,5,"911 N LAVERGNE AVE, CHICAGO",BLACK,M,1976-08-29,chicago,35.0,,,5,1
69017,14553,2012-09-18,2013-02-02,0,0,6,"5857 W BERTEAU AVE, CHICAGO",BLACK,M,1976-08-29,chicago,36.0,,,6,0
57291,14554,2012-11-23,2013-05-04,1,0,2,"5035 W EISENHOWER CICERO AV XR, CHICAGO",BLACK,M,1993-05-22,chicago,19.0,,,2,0
28216,14554,2013-08-15,2015-06-20,0,0,3,"0 W UPPERLEVELT2 ST, CHICAGO",BLACK,M,1993-05-22,chicago,20.0,,,3,0
92320,14555,2013-01-12,2013-05-13,0,0,2,"1701 S CARPENTER ST, CHICAGO",BLACK,F,1985-07-11,chicago,27.0,,,2,0
6952,14556,2012-06-05,2012-06-17,0,0,5,"2926 E 78TH PL, CHICAGO",BLACK,M,1969-12-02,chicago,42.0,,,5,0
95814,14556,2012-12-18,2012-12-25,1,0,6,"4971 N LATROBE AVE, CHICAGO",BLACK,M,1969-12-02,chicago,43.0,,,6,0
29918,14557,2012-09-14,2012-12-16,0,0,4,"3704 N PACIFIC AVE, CHICAGO",BLACK,M,1979-03-13,chicago,33.0,,,4,0
82803,14560,2012-05-25,2012-05-28,0,0,0,"1174 W DIVERSEY SCHOOL CT, Chicago",BLACK,M,1991-11-21,chicago,20.0,,,0,0
75034,14562,2012-09-03,2012-10-15,1,1,4,"35 E DIVISION ST, CHICAGO",BLACK,M,1978-03-02,chicago,34.0,,,4,1
69149,14562,2012-09-09,2012-09-16,1,0,5,"5361 N ARTESIAN AVE, Chicago",BLACK,M,1978-03-02,chicago,34.0,,,5,0
51183,14563,2012-01-17,2012-12-29,0,1,3,"1683 N LSD LA SALLE ST ER, Chicago",BLACK,F,1980-07-15,chicago,31.0,,,3,1
89402,14563,2012-12-24,2013-05-12,0,0,4,"2921 W 69TH ST, CHICAGO",BLACK,F,1980-07-15,chicago,32.0,,,4,0
16130,14563,2013-06-01,2013-08-26,1,0,5,"4267 S DAN RYAN 43RD ST XR, CHICAGO",BLACK,F,1980-07-15,chicago,32.0,,,5,0
45519,14564,2012-03-25,2012-03-26,0,0,5,"36 W BURTON PL, CHICAGO",BLACK,F,1978-09-21,chicago,33.0,,,5,0
20509,14565,2012-11-13,2014-08-01,1,1,0,"4642 N DOVER ST, CHICAGO",WHITE,F,1990-05-12,chicago,22.0,,,0,1
70517,14565,2013-04-05,2014-09-16,0,0,1,"4595 N OLEANDER AVE, Chicago",WHITE,F,1990-05-12,chicago,22.0,,,1,0
51064,14566,2012-07-07,2012-12-31,1,1,7,"973 E 90TH PL, CHICAGO",BLACK,F,1974-01-03,chicago,38.0,,,7,1
36061,14566,2012-10-31,2013-04-07,1,0,8,"384 E 17TH ST, CHICAGO",BLACK,F,1974-01-03,chicago,38.0,,,8,0
80876,14567,2012-04-16,2012-07-08,1,1,11,"610 N KENNEDY OHIO FEEDER XR IB, CHICAGO",BLACK,M,1952-10-13,chicago,59.0,,,11,1
59366,14567,2012-05-17,2013-06-30,1,0,12,"566 W DEKOVEN ST, CHICAGO",BLACK,M,1952-10-13,chicago,59.0,,,12,0
1990,14568,2013-01-10,2013-01-12,0,0,2,"1454 W CRYSTAL ST, CHICAGO",BLACK,M,1977-07-09,chicago,35.0,,,2,0
42392,14568,2013-02-03,2013-07-15,0,1,3,"5156 N CUMBERLAND AVE, Chicago",BLACK,M,1977-07-09,chicago,35.0,,,3,1
66516,14568,2013-05-12,2013-12-30,0,0,4,"381 W VAN BUREN ST, CHICAGO",BLACK,M,1977-07-09,chicago,35.0,,,4,0
29435,14569,2012-06-29,2012-09-25,0,0,3,"8079 S COMMERCIAL CT, CHICAGO",BLACK,M,1981-12-26,chicago,30.0,,,3,0
64823,14570,2012-03-21,2012-10-09,0,1,5,"821 N LESSING ST, CHICAGO",WHITE,M,1973-09-17,chicago,38.0,,,5,1
52936,14570,2012-09-28,2014-08-02,1,0,6,"4031 S MONTGOMERY AVE, CHICAGO",WHITE,M,1973-09-17,chicago,39.0,,,6,0
71002,14572,2013-02-13,2014-05-11,0,0,5,"1071 N KENNEDY DIVISION ST XR, CHICAGO",WHITE,M,1970-08-12,chicago,42.0,,,5,0
96613,14573,2013-08-13,2013-11-16,0,0,5,"4780 N EDENS WILSON AV ER, CHICAGO",BLACK,M,1975-02-09,chicago,38.0,,,5,0
26414,14575,2013-06-06,2015-09-05,0,0,2,"130 N LSD RANDOLPH ST XR, CHICAGO",BLACK,M,1993-12-03,chicago,19.0,,,2,0
6951,14576,2012-08-20,2012-12-22,1,0,7,"2543 S STEVENSON IB LSD SB ER, CHICAGO",BLACK,M,1972-02-16,chicago,40.0,,,7,0
33121,14576,2013-01-28,2013-08-31,1,0,8,"6035 N MCLEOD AVE, CHICAGO",BLACK,M,1972-02-16,chicago,40.0,,,8,0
55905,14577,2012-01-16,2012-02-24,0,0,0,"2745 N LAKEVIEW AVE, CHICAGO",BLACK,M,1988-07-14,chicago,23.0,2.75,2.5,0,0
3049,14577,2012-03-10,2012-04-18,0,0,1,"3220 N LAKE SHORE DR NB, CHICAGO",BLACK,M,1988-07-14,chicago,23.0,2.75,2.5,1,0
63988,14577,2013-08-28,2014-04-08,0,0,2,"300 N COLUMBUS SUB DR, CHICAGO",BLACK,M,1988-07-14,chicago,25.0,,,2,0
